url,title,titleLen,desc,descLen,h1Count,canonical,schemas,ogTitle,ogDesc,ogImage,hubLinks,words,imgsNoAlt,issues,issueCount
https://sol.vn/2025/06/01/hoc-cach-tu-vo-vai/,Không Còn Ai Vỗ Vai – Tôi Học Cách Vỗ Vai Chính Mình - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,115,"Ở tuổi trung niên, khi không còn ai động viên, tôi học cách tự vỗ vai chính mình. Không phải vì yếu đuối, mà vì trưởng thành. Bài viết chia sẻ hành trình lặng lẽ nhưng đầy bản lĩnh – từ việc buông kỳ vọng bên ngoài đến học cách yêu thương và nâng đỡ chính mình mỗi ngày.",270,1,https://sol.vn/2025/06/01/hoc-cach-tu-vo-vai/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1532,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/01/suc-manh-cua-viec-song-cham-7-ngay-sau-gay-ganh/,Sức mạnh của việc sống chậm 7 ngày sau gãy gánh - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,110,"Sau cú gãy ở tuổi 49, tôi không chọn “bật dậy” ngay – mà chọn sống chậm lại 7 ngày. Không kế hoạch, không thành tích, chỉ là ngừng lại, viết ra, nấu ăn, và cảm ơn chính mình. Bảy ngày đó không thay đổi cuộc đời tôi, nhưng giúp tôi giữ lại chính mình – để bắt đầu lại, không hoảng loạn, không đánh rơi phần sâu nhất trong tim.",325,1,https://sol.vn/2025/06/01/suc-manh-cua-viec-song-cham-7-ngay-sau-gay-ganh/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1614,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/01/giau-co-khong-chi-la-tien/,Người Giàu Có Nhất Tôi Từng Gặp… Không Có Nhiều Tiền - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,115,"Giàu có không chỉ nằm ở tiền bạc, mà ở sự bình yên và tự do nội tâm. Câu chuyện về một người phụ nữ sống giản dị nhưng đầy tỉnh thức giúp người viết nhận ra: sống đủ, sống thật, và không gồng mình làm ai khác – mới là sự giàu có đích thực. Một góc nhìn sâu sắc cho người đang tái sinh giữa tuổi trung niên.",306,1,https://sol.vn/2025/06/01/giau-co-khong-chi-la-tien/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1453,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/01/bai-hoc-chung-khoan-tu-chau-cay/,Bài học chứng khoán từ… một chậu cây nhỏ - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,103,"Sau một cú gãy cả tài chính lẫn tinh thần vì đầu tư chứng khoán vội vã, tôi đã tìm lại sự bình an từ việc... chăm một chậu cây nhỏ. Từ đó, tôi học được cách đầu tư chậm lại, hiểu mình hơn và buông bớt kỳ vọng. Bài viết này chia sẻ 5 bài học sâu sắc từ thiên nhiên – dành cho những ai đang lạc lối giữa thị trường và chính mình.",327,1,https://sol.vn/2025/06/01/bai-hoc-chung-khoan-tu-chau-cay/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1541,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/01/khi-bo-me-yeu-minh-chua-on/,Khi bố mẹ yếu đi – và mình thì chưa ổn: Tôi đã nói gì? - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,117,"Khi bố mẹ bắt đầu yếu đi còn mình thì đang chông chênh, điều khó nhất không phải là tiền – mà là dám nói thật. Bài viết là một lời tự sự xúc động về khoảnh khắc buông bỏ vai diễn “con mạnh mẽ”, để trở về làm một đứa con – đủ thật, đủ yếu, đủ gần – trong hành trình tái sinh tuổi trung niên.",290,1,https://sol.vn/2025/06/01/khi-bo-me-yeu-minh-chua-on/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1610,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/09/toi-khong-con-so-noi-dau-nua/,Lặng nghe nỗi đau – và học cách tái sinh từ bên trong - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,116,"Nỗi đau không phải thứ chúng ta cần chạy trốn. Đặc biệt là khi bước vào tuổi trung niên – nơi những tổn thương không còn ồn ào, nhưng lại sâu sắc hơn bao giờ hết. Trong bài viết này, tôi chia sẻ cách tôi học cách ngồi yên với nỗi đau, và không còn sợ hãi nó nữa.",262,1,https://sol.vn/2025/06/09/toi-khong-con-so-noi-dau-nua/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1427,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/06/09/roi-bo-nhung-dieu-khong-con-la-minh/,Rời bỏ những điều không còn là mình – Bài học tái sinh tuổi trung niên - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,133,"Có một giai đoạn dài trong cuộc đời, tôi cố giữ lại tất cả – kể cả những điều không còn là mình:",96,1,https://sol.vn/2025/06/09/roi-bo-nhung-dieu-khong-con-la-minh/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1492,0,TITLE_LONG;DESC_SHORT,2
https://sol.vn/2025/06/10/doi-dien-noi-dau-sau-cu-soc-mat-trang/,Đối Diện Nỗi Đau – Cách tôi đứng dậy sau cú sốc mất trắng - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,120,"Khi nhiều hướng đi cùng lúc đổ vỡ, tôi buộc phải chọn điều gì cần giữ lại – và học cách đứng vững trở lại ở tuổi 49, không gồng, không trốn.",140,1,https://sol.vn/2025/06/10/doi-dien-noi-dau-sau-cu-soc-mat-trang/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1587,0,TITLE_LONG,1
https://sol.vn/2025/06/11/vuot-qua-noi-so-tuoi-50/,🌱 Vượt Qua Nỗi Sợ: Điều gì thật sự khiến ta lo lắng sau đổ vỡ? - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,126,"Ở tuổi 50, điều khiến ta lo lắng không còn là “mất mặt” trước xã hội, mà là cảm giác làm người thân thất vọng, là sự bất an về tương lai gia đình. Bài viết chia sẻ hành trình vượt qua định kiến, phân biệt giá trị thật – giá trị ảo, và bắt đầu lại từ chính mình – một cách thành thật và đầy bản lĩnh.",299,1,https://sol.vn/2025/06/11/vuot-qua-noi-so-tuoi-50/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1646,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/05/21/buoi-sang-sau-pha-san/,Buổi sáng đầu tiên sau phá sản: Tôi đã làm gì để bắt đầu lại? - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,124,"Sau phá sản, tôi thức dậy trong một buổi sáng trống rỗng. Không mục tiêu, không danh vọng, chỉ còn sự tồn tại. Đây là cách tôi bắt đầu lại và chữa lành tuổi trung niên từ con số không.",184,1,https://sol.vn/2025/05/21/buoi-sang-sau-pha-san/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1278,0,TITLE_LONG;DESC_LONG,2
https://sol.vn/2025/05/21/hoc-dau-tu-tu-con-so-am-3-sai-lam-dau-tien/,3 Sai Lầm Lớn Tôi Mắc Trong Tháng Đầu Tiên - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,105,Tôi bước vào thị trường chứng khoán… khi tài khoản đang âm.Không phải âm nhẹ – mà là âm cả tiền lẫn tinh thần.Tôi không bắt đầu với tiền nhàn rỗi. Tôi dùng,155,1,https://sol.vn/2025/05/21/hoc-dau-tu-tu-con-so-am-3-sai-lam-dau-tien/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1488,0,TITLE_LONG,1
https://sol.vn/2025/05/20/bat-dau-lai-tu-so-am-tuoi-49/,🧭Tôi mất hết năm 49 tuổi – Và cách tôi bắt đầu lại từ con số âm - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,127,😔 Tôi từng có tất cả – và rồi một ngày… mất sạch,49,1,https://sol.vn/2025/05/20/bat-dau-lai-tu-so-am-tuoi-49/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1487,0,TITLE_LONG;DESC_SHORT,2
https://sol.vn/2026/04/18/ngay-1-24-gio-dau-tien-bo-thuoc-la/,Ngày 1: 24 giờ đầu tiên — Cơ thể bắt đầu tự làm sạch - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,115,"24 giờ đầu bỏ thuố — Điều gì xảy ra trong 24 giờ đầu sau khi bạn hút điếu cuối cùng? Khí CO giảm, oxy tăng, nicotine bắt đầu đào",128,1,https://sol.vn/2026/04/18/ngay-1-24-gio-dau-tien-bo-thuoc-la/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2262,0,TITLE_LONG,1
https://sol.vn/2026/04/18/ngay-2-dinh-con-them-nicotine/,Ngày 2: Đỉnh cơn thèm — Tại sao hôm nay khó nhất về mặt sinh học - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,127,Cơn thèm nicotine ngày 2 — Ngày 2-3 sau bỏ thuốc là đỉnh cơn thèm nicotine. Giải thích khoa học từ pharmacology của nicotine và cách,132,1,https://sol.vn/2026/04/18/ngay-2-dinh-con-them-nicotine/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1908,0,TITLE_LONG,1
https://sol.vn/2026/04/18/ngay-3-buc-tuong-trieu-chung-cai-dat-dinh-va-bat-dau-giam/,Ngày 3: &quot;Bức tường&quot; — Triệu chứng cai đạt đỉnh và bắt đầu giảm - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,135,"Khó vượt qua nhất khi cai thuốc — Ngày 3 cai thuốc thường gọi là &#039;bức tường&#039; — triệu chứng cai đạt đỉnh về mức độ tổng hợp. Sau hôm nay, độ khó",153,1,https://sol.vn/2026/04/18/ngay-3-buc-tuong-trieu-chung-cai-dat-dinh-va-bat-dau-giam/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2071,0,TITLE_LONG,1
https://sol.vn/2026/04/18/ngay-4-mat-ngu-va-roi-loan-giac-ngu-giai-thich-khoa-hoc/,Ngày 4: Mất ngủ và rối loạn giấc ngủ — Giải thích khoa học - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,121,"Tại sao bạn thích hút thuốc — Vì sao bỏ thuốc lại gây mất ngủ hoặc ngủ mơ nhiều? Giải thích từ neuroscience về acetylcholine và REM sleep,",138,1,https://sol.vn/2026/04/18/ngay-4-mat-ngu-va-roi-loan-giac-ngu-giai-thich-khoa-hoc/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2043,0,TITLE_LONG,1
https://sol.vn/2026/04/18/ngay-5-them-an-va-noi-so-tang-can-su-that-khoa-hoc/,Ngày 5: Thèm ăn và nỗi sợ tăng cân — Sự thật khoa học - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,116,"Bỏ thuốc có tăng cân không — Bỏ thuốc có làm tăng cân? Trung bình 2-5kg trong 6-12 tháng, có thể kiểm soát. Giải thích từ metabolism và 4 chiến lược khoa học.",158,1,https://sol.vn/2026/04/18/ngay-5-them-an-va-noi-so-tang-can-su-that-khoa-hoc/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2057,0,TITLE_LONG,1
https://sol.vn/2026/04/21/ngay-6-cau-gat-voi-nguoi-than-day-khong-phai-tinh-cach-ban/,Ngày 6: Cáu gắt với người thân — Đây không phải tính cách bạn - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,124,"Tại sao bỏ thuốc lá gây tăng cân — Vì sao cai thuốc khiến bạn cáu gắt với vợ/con? Giải thích từ neurochemistry về dopamine, và cách bảo vệ các",142,1,https://sol.vn/2026/04/21/ngay-6-cau-gat-voi-nguoi-than-day-khong-phai-tinh-cach-ban/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1977,0,TITLE_LONG,1
https://sol.vn/2026/04/21/ngay-7-moc-1-tuan-nhung-gi-da-thay-doi-trong-co-the-ban/,Ngày 7: Mốc 1 tuần — Những gì đã thay đổi trong cơ thể bạn khi bỏ thuốc - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,134,"Bỏ thuốc 1 tuần sẽ thế nào — Sau 7 ngày bỏ thuốc: CO đào thải hoàn toàn, vị giác bắt đầu phục hồi, phế quản thư giãn. 5 chỉ số sức khỏe đã",138,1,https://sol.vn/2026/04/21/ngay-7-moc-1-tuan-nhung-gi-da-thay-doi-trong-co-the-ban/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2034,0,TITLE_LONG,1
https://sol.vn/2026/04/21/ngay-8-suong-mu-nao-va-kho-tap-trung-nao-bo-dang-tai-cau-truc/,Ngày 8: Sương mù não và khó tập trung — Não bộ đang tái cấu trúc - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,127,Khó tập trung khi bỏ thuốc — Vì sao tuần 2 cai thuốc bạn khó tập trung? Giải thích khoa học về nhận thức (cognition) khi não rebalance,134,1,https://sol.vn/2026/04/21/ngay-8-suong-mu-nao-va-kho-tap-trung-nao-bo-dang-tai-cau-truc/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1955,0,TITLE_LONG,1
https://sol.vn/2026/04/21/ngay-9-ho-va-dom-phoi-dang-tu-lam-sach/,Ngày 9: Ho và đờm — Phổi đang tự làm sạch - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,104,"Tại sao ho có đờm khi bỏ thuốc — Vì sao bỏ thuốc 1-2 tuần lại ho nhiều hơn? Đây là cilia phế quản phục hồi và đẩy đờm ra — dấu hiệu phục hồi,",141,1,https://sol.vn/2026/04/21/ngay-9-ho-va-dom-phoi-dang-tu-lam-sach/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2015,0,TITLE_LONG,1
https://sol.vn/2026/04/21/ngay-10-con-them-doi-hinh-dang-tu-sinh-ly-sang-tam-ly/,Ngày 10: Cơn thèm đổi hình dạng — Từ sinh lý sang tâm lý - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,119,"Cơn thèm tâm lý khi bỏ thuốc — Sau 10 ngày, cơn thèm nicotine sinh lý gần hết. Nhưng cơn thèm tâm lý — kích hoạt bởi ký ức, cảm xúc, tình",137,1,https://sol.vn/2026/04/21/ngay-10-con-them-doi-hinh-dang-tu-sinh-ly-sang-tam-ly/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,2021,0,TITLE_LONG,1
https://sol.vn/2026/04/22/ngay-11-vi-giac-va-khuu-giac-tro-lai-ca-phe-ngon-hon-hoa-thom-hon/,"Ngày 11: Vị giác và khứu giác trở lại — Cà phê ngon hơn, hoa thơm hơn - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",132,"Khứu giác và vị giác phục hồi khi bỏ thuốc — Sau 10 ngày bỏ thuốc, vị giác và khứu giác bắt đầu phục hồi rõ rệt. Giải thích khoa học về chồi vị giác",148,1,https://sol.vn/2026/04/22/ngay-11-vi-giac-va-khuu-giac-tro-lai-ca-phe-ngon-hon-hoa-thom-hon/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1969,0,TITLE_LONG,1
https://sol.vn/2026/04/22/ngay-12-dao-dong-nang-luong-luc-khoe-luc-met/,Ngày 12: Dao động năng lượng — Lúc khỏe lúc mệt - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,110,"Bỏ thuốc lá xong lúc khỏe lúc mệt tại sao — Vì sao tuần 2 bỏ thuốc bạn lúc sung sức lúc kiệt quệ? Giải thích về cortisol, dopamine và adenosine khi không",153,1,https://sol.vn/2026/04/22/ngay-12-dao-dong-nang-luong-luc-khoe-luc-met/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1838,0,TITLE_LONG,1
https://sol.vn/2026/04/22/ngay-13-cam-xuc-that-thuong-khi-nao-can-kham-tam-ly/,Ngày 13: Cảm xúc thất thường — Khi nào cần khám tâm lý - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,117,Cảm xúc thất thường khi bỏ thuốc tại sao — Cai thuốc có thể kích hoạt triệu chứng trầm cảm tạm thời. Phân biệt buồn bình thường với trầm cảm lâm sàng.,150,1,https://sol.vn/2026/04/22/ngay-13-cam-xuc-that-thuong-khi-nao-can-kham-tam-ly/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1881,0,TITLE_LONG,1
https://sol.vn/2026/04/23/moc-2-tuan-tuan-hoan-cai-thien-phoi-manh-hon/,"Ngày 14 : Mốc 2 tuần cai thuốc lá — Tuần hoàn cải thiện, phổi mạnh hơn - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",133,"Ngày 14 cai thuốc lá — Sau 2 tuần bỏ thuốc: tuần hoàn máu cải thiện rõ, FEV1 tăng đến 30%, nguy cơ đông máu giảm. 5 thay đổi đo được",132,1,https://sol.vn/2026/04/23/moc-2-tuan-tuan-hoan-cai-thien-phoi-manh-hon/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1932,0,TITLE_LONG,1
https://sol.vn/2026/04/23/ngay-15-tinh-huong-kho-khan-can-doi-mat-ca-phe-tra-da-via-he-coc-bia-hoi-nhau-bua-an-stress/,"Ngày 15: Tình huống khó khăn cần đối mặt — Cà phê, trà đá vỉa hè, cốc bia hơi, nhậu, bữa ăn, stress - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",162,"Tại sao khó cai thuốc lá — Ba trigger phổ biến nhất gây thèm thuốc theo nghiên cứu: cà phê, sau bữa ăn, stress. Chiến lược CBT đối phó",134,1,https://sol.vn/2026/04/23/ngay-15-tinh-huong-kho-khan-can-doi-mat-ca-phe-tra-da-via-he-coc-bia-hoi-nhau-bua-an-stress/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1938,0,TITLE_LONG,1
https://sol.vn/2026/04/24/ngay-16-nhau-bia-hoi-via-he-khong-hut-thuoc-song-sot-qua-buoi-dau-tien/,"Ngày 16: Nhậu, bia hơi vỉa hè không hút thuốc — Sống sót qua buổi đầu tiên - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",137,Tại sao khó cai thuốc lá — Nhậu và hút thuốc là cặp vấn đề (trigger) mạnh nhất. Hướng dẫn sinh tồn bữa nhậu đầu tiên sau cai: rượu làm,134,1,https://sol.vn/2026/04/24/ngay-16-nhau-bia-hoi-via-he-khong-hut-thuoc-song-sot-qua-buoi-dau-tien/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1948,0,TITLE_LONG,1
https://sol.vn/2026/04/24/ngay-17-nham-chan-ke-thu-it-duoc-nhac-den/,Ngày 17: Nhàm chán — Kẻ thù ít được nhắc đến - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,107,Tại sao khó cai thuốc lá — Cảm giác nhàm chán và &#039;tay rảnh&#039; là vấn đề âm thầm gây tái nghiện. Cách lấp chỗ trống của điếu thuốc bằng,142,1,https://sol.vn/2026/04/24/ngay-17-nham-chan-ke-thu-it-duoc-nhac-den/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1780,0,TITLE_LONG,1
https://sol.vn/2026/04/24/ngay-18-stress-cong-viec-dieu-thuoc-gio-nghi-khong-con/,Ngày 18: Stress công việc — Điếu thuốc &quot;giờ nghỉ&quot; không còn - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,132,Tại sao khó cai thuốc lá — Điếu thuốc 10 phút giữa giờ làm là nghi thức giải stress quen thuộc. Bằng chứng khoa học: nicotine KHÔNG giảm,136,1,https://sol.vn/2026/04/24/ngay-18-stress-cong-viec-dieu-thuoc-gio-nghi-khong-con/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1848,0,TITLE_LONG,1
https://sol.vn/2026/04/25/ngay-19-khi-ban-be-con-hut-giu-ban-giu-cam-ket-nen-ung-xu-the-nao/,"Ngày 19: Khi bạn bè còn hút — Giữ bạn, giữ cam kết, nên ứng xử thế nào - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",133,Tại sao khó cai thuốc lá — Làm sao giữ tình bạn mà không tái nghiện khi bạn bè còn hút? Hiểu về social contagion và 3 ranh giới cần,131,1,https://sol.vn/2026/04/25/ngay-19-khi-ban-be-con-hut-giu-ban-giu-cam-ket-nen-ung-xu-the-nao/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1892,0,TITLE_LONG,1
https://sol.vn/2026/04/26/lo-trinh-30-ngay-tai-sinh-than-tam-tri/,Sự Thật Trần Trụi Về 30 Ngày Cai Thuốc Lá: Lộ Trình Tái Sinh Thân - Tâm - Trí - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,140,Cai thuốc lá thành công không chất gây nghiện — Khám phá trình tự hồi phục của cơ thể từ 20 phút đến 15 năm sau khi bỏ thuốc. Bộ quy tắc 5D thực chiến và,153,1,https://sol.vn/2026/04/26/lo-trinh-30-ngay-tai-sinh-than-tam-tri/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1654,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-21-moc-3-tuan-bo-thuoc-vong-lap-thoi-quen-da-yeu-di/,Ngày 21: Mốc 3 tuần bỏ thuốc — Vòng lặp thói quen đã yếu đi - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,122,"Tại sao người thành đạt hay nghiện thuốc — Sau 3 tuần bỏ thuốc, các vòng lặp thói quen cũ bắt đầu yếu đi. Giải thích khoa học: 21 ngày KHÔNG đủ tạo thói",152,1,https://sol.vn/2026/04/27/ngay-21-moc-3-tuan-bo-thuoc-vong-lap-thoi-quen-da-yeu-di/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1910,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-22-con-them-sau-bua-an-tai-sao-van-dai-dang/,Ngày 22: Cơn thèm sau bữa ăn — Tại sao vẫn dai dẳng - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,114,Tại sao nhiều người kỷ luật vẫn không bỏ được thuốc — Cơn thèm sau bữa ăn là một trong những vấn đề ( trigger ) dai dẳng nhất. Giải thích từ vòng lặp thói quen,159,1,https://sol.vn/2026/04/27/ngay-22-con-them-sau-bua-an-tai-sao-van-dai-dang/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1877,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-23-cuoi-tuan-khi-nghi-thuc-cu-khong-con/,Ngày 23: Cuối tuần — Khi nghi thức cũ không còn - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,110,"Trở về thơm tho không mùi thuốc — Cuối tuần là thời điểm rủi ro cao do thay đổi nhịp điệu, thời gian rảnh nhiều hơn, nhậu/tụ tập tăng.",134,1,https://sol.vn/2026/04/27/ngay-23-cuoi-tuan-khi-nghi-thuc-cu-khong-con/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1700,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-24-toi-la-nguoi-khong-hut-chuyen-dich-danh-tinh/,Ngày 24: &quot;Tôi là người không hút&quot; — Chuyển dịch danh tính - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,130,Cái thuốc thành công hạnh phúc như thế nào — Thay đổi thực chất từ bên trong (Identity shift) là yếu tố then chốt của cai lâu dài. Khi bạn nghĩ &#039;tôi là,156,1,https://sol.vn/2026/04/27/ngay-24-toi-la-nguoi-khong-hut-chuyen-dich-danh-tinh/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1861,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-25-can-tai-nghien-lapse-neu-ban-hut-1-dieu-dieu-gi-xay-ra/,"Ngày 25: Cận tái nghiện (lapse) — Nếu bạn hút 1 điếu, điều gì xảy ra? - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+",132,Tại sao dễ tái nghiện khi cai thuốc lá — 1 điếu sau 25 ngày cai có phá hỏng tất cả? Phân biệt lapse (trượt 1 lần) vs relapse (tái nghiện hoàn toàn).,148,1,https://sol.vn/2026/04/27/ngay-25-can-tai-nghien-lapse-neu-ban-hut-1-dieu-dieu-gi-xay-ra/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1916,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-26-tien-tiet-kiem-dong-tien-ban-dang-doi-lay-suc-khoe/,Ngày 26: Tiền tiết kiệm — Đồng tiền bạn đang đổi lấy sức khỏe - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,124,Tính tiền thuốc lá đã đốt — 26 ngày bỏ thuốc tiết kiệm bao nhiêu tiền? Tính toán cụ thể cho người Việt. Bí quyết tâm lý: biến số tiết kiệm thành phần thưởng...,159,1,https://sol.vn/2026/04/27/ngay-26-tien-tiet-kiem-dong-tien-ban-dang-doi-lay-suc-khoe/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la,1879,0,TITLE_LONG,1
https://sol.vn/2026/04/27/ngay-27-gia-dinh-va-cac-moi-quan-he-dieu-ban-chua-thay/,Ngày 27: Gia đình và các mối quan hệ — Điều bạn chưa thấy - Đi Cùng Sol để tái sinh — Khang Sol đồng hành người Việt 45+,120,Tại sao mọi người đều mong mình bỏ thuốc — Bỏ thuốc thay đổi các mối quan hệ. Nghiên cứu: vợ/con người hút bị tổn thương sức khỏe và tâm lý; khi bạn,148,1,https://sol.vn/2026/04/27/ngay-27-gia-dinh-va-cac-moi-quan-he-dieu-ban-chua-thay/,Person|Organization|WebSite|ImageObject|WebPage|BlogPosting,true,true,true,/bo-thuoc-la|bothuocla.sol.vn,1816,0,TITLE_LONG,1
